Length,,
0.694,Mean,0.4945
0.621,STD,0.102214847
0.505,,
0.463,,
0.372,,
0.369,,
0.436,,
0.595,,
0.523,,
0.531,,
0.366,,
0.659,,
0.418,,
0.617,,
0.547,,
0.533,,
0.481,,
0.413,,
0.382,,
0.484,,
0.473,,
0.677,,
0.438,,
0.379,,
0.463,,
0.411,,
0.253,,
0.593,,
0.621,,
0.489,,
0.509,,
0.509,,
